family,genus,searched.name,count,score
Asparagaceae,Ornithogalum,Ornithogalum.broteroi,744,0.29804895
Brassicaceae,Arabis,Arabis.auriculata,744,0.301867551
Rubiaceae,Crucianella,Crucianella.latifolia,747,0.225239318
Juncaceae,Juncus,Juncus.gerardii,748,0.343226112
Asteraceae,Santolina,Santolina.villosa,750,0.339671941
Compositae,Santolina,Santolina.villosa,750,0.339671941
Fabaceae,Lotus,Lotus.conimbricensis,759,0.283015948
Leguminosae,Lotus,Lotus.conimbricensis,759,0.283015948
Papilionaceae,Lotus,Lotus.conimbricensis,759,0.283015948
Polygonaceae,Fallopia,Fallopia.convolvulus,760,0.205862624
Polygonaceae,Fallopia,Fallopia.convolvulus,760,0.205862624
Lamiaceae,Chaiturus,Chaiturus.marrubiastrum,760,0.364799568
Poaceae,Lolium,Lolium.temulentum,772,0.194523365
Convolvulaceae,Cuscuta,Cuscuta.planiflora,772,0.212828716
Asteraceae,Picris,Picris.pauciflora,788,0.220519086
Compositae,Picris,Picris.pauciflora,788,0.220519086
Fabaceae,Trifolium,Trifolium.strictum,792,0.214943491
Leguminosae,Trifolium,Trifolium.strictum,792,0.214943491
Cistaceae,Fumana,Fumana.ericifolia,795,0.284317028
Poaceae,Alopecurus,Alopecurus.rendlei,807,0.251967569
Polygonaceae,Persicaria,Persicaria.lapathifolia,808,0.196346857
Cyperaceae,Carex,Carex.ericetorum,813,0.217519465
Fabaceae,Trifolium,Trifolium.leucanthum,828,0.243439647
Leguminosae,Trifolium,Trifolium.leucanthum,828,0.243439647
Papilionaceae,Trifolium,Trifolium.leucanthum,828,0.243439647
Asparagaceae,Ornithogalum,Ornithogalum.sphaerocarpum,831,0.23624567
Amaranthaceae,Noaea,Noaea.mucronata,836,0.237477757
Chenopodiaceae,Noaea,Noaea.mucronata,836,0.237477757
Boraginaceae,Myosotis,Myosotis.sylvatica,848,0.197192308
Poaceae,Hordelymus,Hordelymus.europaeus,853,0.296630437
Plantaginaceae,Plantago,Plantago.bellardii,853,0.316542417
Asparagaceae,Scilla,Scilla.monophyllos,854,0.314294096
Apiaceae,Peucedanum,Peucedanum.cervaria,856,0.078104436
Asteraceae,Filago,Filago.carpetana,861,0.399721006
Compositae,Filago,Filago.carpetana,861,0.399721006
Cyperaceae,Carex,Carex.melanostachya,863,0.254362607
Caryophyllaceae,Arenaria,Arenaria.leptoclados,870,0.411198882
Euphorbiaceae,Euphorbia,Euphorbia.sulcata,872,0.213520387
Lamiaceae,Thymus,Thymus.hyemalis,874,0.303379446
Apiaceae,Conopodium,Conopodium.pyrenaeum,879,0.157287182
Brassicaceae,Sisymbrium,Sisymbrium.runcinatum,882,0.200093343
Fabaceae,Hippocrepis,Hippocrepis.multisiliquosa,887,0.169140252
Leguminosae,Hippocrepis,Hippocrepis.multisiliquosa,887,0.169140252
Papilionaceae,Hippocrepis,Hippocrepis.multisiliquosa,887,0.169140252
Isoetaceae,Isoetes,Isoetes.histrix,888,0.159712062
Asteraceae,Cirsium,Cirsium.pyrenaicum,889,0.185297137
Compositae,Cirsium,Cirsium.pyrenaicum,889,0.185297137
Poaceae,Brachypodium,Brachypodium.rupestre,890,0.145264157
Brassicaceae,Lepidium,Lepidium.subulatum,894,0.353628149
Asteraceae,Achillea,Achillea.clypeolata,901,0.354964989
Asteraceae,Inula,Inula.oculus-christi,902,0.320488987
Compositae,Inula,Inula.oculus-christi,902,0.320488987
Plantaginaceae,Linaria,Linaria.elegans,917,0.535492942
Orchidaceae,Anacamptis,Anacamptis.collina,920,0.633485848
Plantaginaceae,Veronica,Veronica.opaca,933,0.208735016
Juncaceae,Juncus,Juncus.tenageia,938,0.144366526
Leguminosae,Onobrychis,Onobrychis.humilis,940,0.404439064
Caryophyllaceae,Dianthus,Dianthus.broteri,941,0.548967146
Malvaceae,Malva,Malva.subovata,943,0.597668859
Euphorbiaceae,Euphorbia,Euphorbia.angulata,945,0.26102545
Ranunculaceae,Ranunculus,Ranunculus.illyricus,946,0.251236871
Euphorbiaceae,Euphorbia,Euphorbia.polygonifolia,955,0.25523422
Caryophyllaceae,Gypsophila,Gypsophila.struthium,956,0.318592795
Poaceae,Stipa,Stipa.austroitalica,958,0.304182046
Poaceae,Phalaris,Phalaris.brachystachys,964,0.110482529
Cyperaceae,Carex,Carex.praecox,964,0.20225914
Asteraceae,Carlina,Carlina.racemosa,977,0.521318802
Compositae,Carlina,Carlina.racemosa,977,0.521318802
Boraginaceae,Nonea,Nonea.pulla,979,0.271218816
Boraginaceae,Nonea,Nonea.pulla,979,0.271218816
Boraginaceae,Nonea,Nonea.pulla,979,0.271218816
Poaceae,Koeleria,Koeleria.macrantha,992,0.215976465
Poaceae,Hordelymus,Hordelymus.europaeus,994,0.349660267
Asteraceae,Bombycilaena,Bombycilaena.discolor,1019,0.158532071
Compositae,Bombycilaena,Bombycilaena.discolor,1019,0.158532071
Leguminosae,Genista,Genista.tridentata,1022,0.277037683
Fabaceae,Pterospartum,Genista.tridentata,1022,0.277037683
Polygalaceae,Polygala,Polygala.amara,1023,0.343706272
Apiaceae,Torilis,Torilis.africana,1024,0.392448926
Cistaceae,Helianthemum,Helianthemum.squamatum,1025,0.246980488
Fabaceae,Ononis,Ononis.striata,1029,0.325320492
Leguminosae,Ononis,Ononis.striata,1029,0.325320492
Papaveraceae,Papaver,Papaver.pinnatifidum,1031,0.228401389
Apiaceae,Bifora,Bifora.testiculata,1032,0.206284308
Lamiaceae,Betonica,Stachys.officinalis,1042,0.29183912
Lamiaceae,Betonica,Stachys.officinalis,1042,0.29183912
Lamiaceae,Stachys,Stachys.officinalis,1042,0.29183912
Poaceae,Stipa,Stipa.capensis,1043,0.135269787
Poaceae,Stipella,Stipa.capensis,1043,0.135269787
Poaceae,Stipella,Stipa.capensis,1043,0.135269787
Lamiaceae,Mentha,Mentha.longifolia,1049,0.324680095
Compositae,Leucanthemum,Leucanthemum.pallens,1055,0.21455431
Poaceae,Anisantha,Anisantha.diandra,1056,0.168165518
Poaceae,Anisantha,Anisantha.diandra,1056,0.168165518
Poaceae,Agrostis,Agrostis.castellana,1061,0.068310954
Poaceae,Agrostis,Agrostis.castellana,1061,0.068310954
Cyperaceae,Carex,Carex.liparocarpos,1069,0.163769341
Brassicaceae,Noccaea,Noccaea.praecox,1070,0.436251218
Juncaceae,Juncus,Juncus.capitatus,1073,0.259086144
Cyperaceae,Carex,Carex.sempervirens,1079,0.184456015
Caryophyllaceae,Spergularia,Spergularia.rubra,1080,0.220074582
Caryophyllaceae,Corrigiola,Corrigiola.litoralis,1083,0.272767245
Molluginaceae,Corrigiola,Corrigiola.litoralis,1083,0.272767245
Fabaceae,Trifolium,Trifolium.echinatum,1090,0.281514479
Leguminosae,Trifolium,Trifolium.echinatum,1090,0.281514479
Papilionaceae,Trifolium,Trifolium.echinatum,1090,0.281514479
Caryophyllaceae,Silene,Silene.viridiflora,1095,0.166666651
Fabaceae,Lotus,Lotus.parviflorus,1103,0.284604451
Fabaceae,Lotus,Lotus.parviflorus,1103,0.284604451
Leguminosae,Lotus,Lotus.parviflorus,1103,0.284604451
Fabaceae,Medicago,Medicago.monspeliaca,1112,0.208455665
Fabaceae,Medicago,Medicago.monspeliaca,1112,0.208455665
Leguminosae,Medicago,Medicago.monspeliaca,1112,0.208455665
Papilionaceae,Medicago,Medicago.monspeliaca,1112,0.208455665
Fabaceae,Trigonella,Medicago.monspeliaca,1112,0.208455665
Asteraceae,Centaurea,Centaurea.orientalis,1112,0.287168615
Compositae,Centaurea,Centaurea.orientalis,1112,0.287168615
Fabaceae,Trigonella,Trigonella.gladiata,1117,0.27691556
Poaceae,Phleum,Phleum.nodosum,1122,0.222215377
Compositae,Leontodon,Leontodon.crispus,1124,0.21671161
Caryophyllaceae,Velezia,Velezia.rigida,1130,0.279739297
Asteraceae,Bombycilaena,Bombycilaena.discolor,1139,0.128829061
Cyperaceae,Carex,Carex.pulicaris,1144,0.235556635
Caprifoliaceae,Pterocephalus,Pterocephalus.plumosus,1153,0.242206095
Dipsacaceae,Pterocephalus,Pterocephalus.plumosus,1153,0.242206095
Lamiaceae,Salvia,Salvia.austriaca,1156,0.504889412
Caprifoliaceae,Lomelosia,Lomelosia.argentea,1160,0.37368616
Dipsacaceae,Lomelosia,Lomelosia.argentea,1160,0.37368616
Brassicaceae,Brassica,Brassica.repanda,1165,0.237442284
Brassicaceae,Guenthera,Brassica.repanda,1165,0.237442284
Poaceae,Hordeum,Hordeum.geniculatum,1185,0.344346964
Lamiaceae,Micromeria,Micromeria.myrtifolia,1193,0.278262707
Caryophyllaceae,Gypsophila,Gypsophila.struthium,1198,0.323000013
Fabaceae,Trifolium,Trifolium.squarrosum,1206,0.30067163
Leguminosae,Trifolium,Trifolium.squarrosum,1206,0.30067163
Orchidaceae,Anacamptis,Anacamptis.pyramidalis,1212,0.602085988
Poaceae,Trisetaria,Trisetaria.panicea,1221,0.226485336
Poaceae,Trisetaria,Trisetaria.panicea,1221,0.226485336
Poaceae,Trisetum,Trisetaria.panicea,1221,0.226485336
Poaceae,Trisetum,Trisetaria.panicea,1221,0.226485336
Resedaceae,Reseda,Reseda.media,1224,0.290420328
Fabaceae,Coronilla,Securigera.securidaca,1255,0.482725856
Fabaceae,Coronilla,Securigera.securidaca,1255,0.482725856
Fabaceae,Securigera,Securigera.securidaca,1255,0.482725856
Poaceae,Corynephorus,Corynephorus.canescens,1261,0.193222838
Rubiaceae,Rubia,Rubia.tenuifolia,1291,0.29371077
Santalaceae,Thesium,Thesium.linophyllon,1293,0.359534843
Cyperaceae,Carex,Carex.umbrosa,1301,0.164798421
Plantaginaceae,Linaria,Linaria.amethystea,1303,0.512621493
Asteraceae,Hieracium,Hieracium.bifidum,1304,0.332664797
Geraniaceae,Erodium,Erodium.moschatum,1307,0.516961358
Cistaceae,Helianthemum,Helianthemum.squamatum,1316,0.22377834
Asteraceae,Ptilostemon,Ptilostemon.hispanicus,1322,0.486666051
Compositae,Ptilostemon,Ptilostemon.hispanicus,1322,0.486666051
Plantaginaceae,Kickxia,Kickxia.commutata,1323,0.278623463
Asteraceae,Leucanthemum,Leucanthemum.pallens,1326,0.206060043
Lamiaceae,Micromeria,Micromeria.nervosa,1340,0.297923539
Asteraceae,Carduus,Carduus.argentatus,1377,0.302180277
Compositae,Carduus,Carduus.argentatus,1377,0.302180277
Orchidaceae,Anacamptis,Anacamptis.collina,1385,0.662136009
Compositae,Cota,Cota.triumfetti,1387,0.255368919
Fabaceae,Lathyrus,Lathyrus.angulatus,1387,0.287078432
Leguminosae,Lathyrus,Lathyrus.angulatus,1387,0.287078432
Fabaceae,Vicia,Lathyrus.angulatus,1387,0.287078432
Fabaceae,Vicia,Lathyrus.angulatus,1387,0.287078432
Leguminosae,Vicia,Lathyrus.angulatus,1387,0.287078432
Papilionaceae,Vicia,Lathyrus.angulatus,1387,0.287078432
Apiaceae,Elaeoselinum,Elaeoselinum.asclepium,1394,0.11540332
Asteraceae,Taraxacum,Taraxacum.navarrense,1397,0.227905583
Compositae,Taraxacum,Taraxacum.navarrense,1397,0.227905583
Asteraceae,Achillea,Achillea.clypeolata,1401,0.386804471
Compositae,Achillea,Achillea.clypeolata,1401,0.386804471
Poaceae,Festuca,Festuca.arundinacea,1405,0.062514739
Poaceae,Schedonorus,Festuca.arundinacea,1405,0.062514739
Poaceae,Schedonorus,Festuca.arundinacea,1405,0.062514739
Fabaceae,Medicago,Medicago.turbinata,1417,0.119359105
Leguminosae,Medicago,Medicago.turbinata,1417,0.119359105
Asteraceae,Centaurea,Centaurea.maculosa,1421,0.329707031
Crassulaceae,Sedum,Sedum.caespitosum,1443,0.383710684
Papaveraceae,Hypecoum,Hypecoum.procumbens,1448,0.250215987
Asteraceae,Launaea,Launaea.fragilis,1455,0.308651885
Compositae,Launaea,Launaea.fragilis,1455,0.308651885
Fabaceae,Coronilla,Coronilla.securidaca,1472,0.315019779
Fabaceae,Coronilla,Coronilla.securidaca,1472,0.315019779
Fabaceae,Securigera,Coronilla.securidaca,1472,0.315019779
Cistaceae,Fumana,Fumana.arabica,1477,0.292177662
Fabaceae,Onobrychis,Onobrychis.aequidentata,1486,0.256039094
Leguminosae,Onobrychis,Onobrychis.aequidentata,1486,0.256039094
Poaceae,Aegilops,Aegilops.triuncialis,1486,0.353061467
Geraniaceae,Erodium,Erodium.ciconium,1489,0.236243056
Fabaceae,Trifolium,Trifolium.pannonicum,1489,0.502810926
Leguminosae,Trifolium,Trifolium.pannonicum,1489,0.502810926
Asteraceae,Onopordum,Onopordum.nervosum,1490,0.512230273
Compositae,Onopordum,Onopordum.nervosum,1490,0.512230273
Lytheraceae,Lythrum,Lythrum.tribracteatum,1494,0.235870926
Lythraceae,Lythrum,Lythrum.tribracteatum,1494,0.235870926
Plantaginaceae,Linaria,Linaria.hirta,1497,0.474841433
Xanthorrhoeaceae,Asphodelus,Asphodelus.aestivus,1500,0.360568519
Poaceae,Calamagrostis,Calamagrostis.purpurea,1508,0.17985111
Cyperaceae,Carex,Carex.distans,1512,0.223286338
Asteraceae,Leontodon,Leontodon.crispus,1513,0.2437996
Araceae,Arisarum,Arisarum.vulgare,1534,0.376944793
Brassicaceae,Brassica,Brassica.nigra,1535,0.16659759
Asteraceae,Launaea,Launaea.nudicaulis,1545,0.229817914
Plantaginaceae,Linaria,Linaria.simplex,1546,0.181753771
Scrophulariaceae,Linaria,Linaria.simplex,1546,0.181753771
Apiaceae,Carum,Carum.verticillatum,1547,0.196642938
Apiaceae,Trocdaris,Carum.verticillatum,1547,0.196642938
Apiaceae,Trocdaris,Carum.verticillatum,1547,0.196642938
Poaceae,Melica,Melica.minuta,1556,0.281049639
Caryophyllaceae,Cerastium,Cerastium.dubium,1570,0.209602101
Asteraceae,Sonchus,Sonchus.asper,1574,0.381532953
Plantaginaceae,Linaria,Linaria.amethystea,1576,0.589984103
Boraginaceae,Pontechium,Pontechium.maculatum,1577,0.52700114
Caryophyllaceae,Cerastium,Cerastium.diffusum,1592,0.231708302
Caryophyllaceae,Cerastium,Cerastium.diffusum,1592,0.231708302
Rubiaceae,Valantia,Valantia.hispida,1592,0.29154101
Brassicaceae,Alyssum,Alyssum.simplex,1599,0.312343848
Cyperaceae,Eleocharis,Eleocharis.uniglumis,1612,0.122038641
Juncaginaceae,Triglochin,Triglochin.palustris,1626,0.22016041
Fabaceae,Lupinus,Lupinus.hispanicus,1639,0.63401325
Leguminosae,Lupinus,Lupinus.hispanicus,1639,0.63401325
Papilionaceae,Lupinus,Lupinus.hispanicus,1639,0.63401325
Asteraceae,Scorzonera,Scorzonera.parviflora,1644,0.108060985
Compositae,Scorzonera,Scorzonera.parviflora,1644,0.108060985
Caprifoliaceae,Lomelosia,Lomelosia.palaestina,1650,0.204462703
Campanulaceae,Legousia,Legousia.pentagonia,1657,0.445626755
Rubiaceae,Asperula,Asperula.aristata,1668,0.339931866
Cistaceae,Helianthemum,Helianthemum.cinereum,1673,0.266204513
Gentianaceae,Gentiana,Gentiana.utriculosa,1688,0.484458742
Asteraceae,Crepis,Crepis.nicaeensis,1692,0.250139932
Lamiaceae,Cleonia,Cleonia.lusitanica,1699,0.478961113
Aristolochiaceae,Aristolochia,Aristolochia.pallida,1710,0.23732654
Primulaceae,Lysimachia,Trientalis.europaea,1713,0.550539008
Primulaceae,Lysimachia,Trientalis.europaea,1713,0.550539008
Primulaceae,Trientalis,Trientalis.europaea,1713,0.550539008
Fabaceae,Medicago,Medicago.praecox,1741,0.212468388
Leguminosae,Medicago,Medicago.praecox,1741,0.212468388
Cyperaceae,Carex,Carex.divisa,1743,0.210444139
Rosaceae,Potentilla,Potentilla.pedata,1747,0.170009879
Asteraceae,Cirsium,Cirsium.vulgare,1748,0.331642406
Plantaginaceae,Antirrhinum,Antirrhinum.hispanicum,1753,0.368268382
Caryophyllaceae,Minuartia,Minuartia.hybrida,1759,0.266756783
Plantaginaceae,Linaria,Linaria.simplex,1764,0.281751879
Plantaginaceae,Linaria,Linaria.simplex,1764,0.281751879
Asteraceae,Tanacetum,Tanacetum.corymbosum,1764,0.295454517
Boraginaceae,Myosotis,Myosotis.incrassata,1781,0.366103689
Boraginaceae,Myosotis,Myosotis.incrassata,1781,0.366103689
Fabaceae,Medicago,Medicago.disciformis,1798,0.24203128
Leguminosae,Medicago,Medicago.disciformis,1798,0.24203128
Rosaceae,Potentilla,Potentilla.thuringiaca,1802,0.252920017
Amaryllidaceae,Allium,Allium.pallens,1833,0.287904105
Liliaceae,Allium,Allium.pallens,1833,0.287904105
Geraniaceae,Geranium,Geranium.divaricatum,1834,0.209028765
Polygonaceae,Rumex,Rumex.tuberosus,1840,0.251833565
Gentianaceae,Centaurium,Centaurium.maritimum,1853,0.502489151
Gentianaceae,Centaurium,Centaurium.maritimum,1853,0.502489151
Asteraceae,Carlina,Carlina.lanata,1854,0.38167018
Compositae,Carlina,Carlina.lanata,1854,0.38167018
Apiaceae,Torilis,Torilis.leptophylla,1856,0.275394362
Asteraceae,Onopordum,Onopordum.acaulon,1866,0.405346812
Compositae,Onopordum,Onopordum.acaulon,1866,0.405346812
Cistaceae,Fumana,Fumana.laevipes,1868,0.265846721
Ranunculaceae,Ranunculus,Ranunculus.trilobus,1876,0.221988362
Rubiaceae,Galium,Galium.corrudifolium,1894,0.351671162
Convolvulaceae,Calystegia,Calystegia.sepium,1899,0.141219758
Convolvulaceae,Convolvulus,Calystegia.sepium,1899,0.141219758
Convolvulaceae,Convolvulus,Calystegia.sepium,1899,0.141219758
Apiaceae,Scandix,Scandix.australis,1900,0.20967921
Caryophyllaceae,Spergula,Spergula.pentandra,1915,0.221843091
Violaceae,Viola,Viola.suavis,1917,0.244590661
Rosaceae,Rubus,Rubus.plicatus,1919,0.15378501
Cyperaceae,Carex,Carex.canescens,1919,0.368154637
Cyperaceae,Carex,Carex.canescens,1919,0.368154637
Cyperaceae,Scirpoides,Scirpoides.holoschoenus,1923,0.333663675
Poaceae,Chrysopogon,Chrysopogon.gryllus,1939,0.251491198
Poaceae,Echinaria,Echinaria.capitata,1950,0.301351668
Fabaceae,Anthyllis,Anthyllis.lotoides,1952,0.385675863
Leguminosae,Anthyllis,Anthyllis.lotoides,1952,0.385675863
Fabaceae,Hymenocarpos,Anthyllis.lotoides,1952,0.385675863
Caryophyllaceae,Herniaria,Herniaria.incana,1965,0.276447496
Brassicaceae,Diplotaxis,Diplotaxis.harra,1968,0.225845533
Fabaceae,Trifolium,Trifolium.spadiceum,1989,0.38098821
Leguminosae,Trifolium,Trifolium.spadiceum,1989,0.38098821
Brassicaceae,Camelina,Camelina.rumelica,1997,0.166402106
Apiaceae,Lagoecia,Lagoecia.cuminoides,2014,0.265996358
Brassicaceae,Crambe,Crambe.filiformis,2025,0.287566134
Poaceae,Aira,Aira.elegantissima,2035,0.189378876
Fabaceae,Medicago,Medicago.intertexta,2051,0.190542054
Fabaceae,Medicago,Medicago.intertexta,2051,0.190542054
Leguminosae,Medicago,Medicago.intertexta,2051,0.190542054
Caryophyllaceae,Silene,Silene.scabriflora,2051,0.43762383
Poaceae,Festuca,Festuca.valesiaca,2060,0.158406226
Cyperaceae,Carex,Carex.tomentosa,2071,0.202126274
Rosaceae,Potentilla,Potentilla.thuringiaca,2072,0.299186783
Asteraceae,Jurinea,Jurinea.humilis,2079,0.372553375
Compositae,Jurinea,Jurinea.humilis,2079,0.372553375
Araceae,Arisarum,Arisarum.vulgare,2085,0.549117953
Rosaceae,Potentilla,Potentilla.inclinata,2091,0.290141794
Caryophyllaceae,Silene,Silene.cretica,2107,0.319630336
Caryophyllaceae,Silene,Silene.cretica,2107,0.319630336
Compositae,Achillea,Achillea.collina,2129,0.288137901
Asteraceae,Centaurea,Centaurea.iberica,2140,0.304392611
Compositae,Centaurea,Centaurea.iberica,2140,0.304392611
Fabaceae,Astragalus,Astragalus.sesameus,2164,0.313589637
Leguminosae,Astragalus,Astragalus.sesameus,2164,0.313589637
Asteraceae,Tolpis,Tolpis.umbellata,2170,0.286142063
Compositae,Tolpis,Tolpis.umbellata,2170,0.286142063
Polygonaceae,Rumex,Rumex.induratus,2179,0.312468133
Brassicaceae,Camelina,Camelina.microcarpa,2203,0.165198799
Caryophyllaceae,Moenchia,Moenchia.erecta,2214,0.225125765
Fabaceae,Astragalus,Astragalus.pelecinus,2221,0.332980102
Fabaceae,Astragalus,Astragalus.pelecinus,2221,0.332980102
Leguminosae,Astragalus,Astragalus.pelecinus,2221,0.332980102
Papilionaceae,Astragalus,Astragalus.pelecinus,2221,0.332980102
Asteraceae,Cota,Cota.triumfetti,2225,0.235932455
Asteraceae,Artemisia,Artemisia.austriaca,2233,0.229303459
Compositae,Artemisia,Artemisia.austriaca,2233,0.229303459
Asteraceae,Achillea,Achillea.collina,2233,0.279429775
Asteraceae,Cardopatium,Cardopatium.corymbosum,2234,0.398958357
Compositae,Cardopatium,Cardopatium.corymbosum,2234,0.398958357
Asteraceae,Taraxacum,Taraxacum.bessarabicum,2250,0.151002216
Compositae,Taraxacum,Taraxacum.bessarabicum,2250,0.151002216
Lamiaceae,Betonica,Stachys.alopecuros,2256,0.11458235
Lamiaceae,Stachys,Stachys.alopecuros,2256,0.11458235
Poaceae,Glyceria,Glyceria.declinata,2263,0.100095686
Poaceae,Elytrigia,Elytrigia.intermedia,2271,0.207335823
Boraginaceae,Anchusa,Anchusa.procera,2273,0.345677518
Poaceae,Anisantha,Anisantha.rubens,2301,0.375524343
Poaceae,Anisantha,Anisantha.rubens,2301,0.375524343
Boraginaceae,Anchusa,Anchusa.strigosa,2303,0.351917363
Fagaceae,Quercus,Quercus.rotundifolia,2324,0.192048596
Asteraceae,Filago,Filago.minima,2329,0.171539532
Compositae,Filago,Filago.minima,2329,0.171539532
Asteraceae,Logfia,Filago.minima,2329,0.171539532
Asteraceae,Logfia,Filago.minima,2329,0.171539532
Compositae,Logfia,Filago.minima,2329,0.171539532
Asteraceae,Lactuca,Lactuca.tenerrima,2336,0.421554476
Compositae,Lactuca,Lactuca.tenerrima,2336,0.421554476
Orobanchaceae,Euphrasia,Euphrasia.stricta,2361,0.281166719
Rubiaceae,Crucianella,Crucianella.angustifolia,2362,0.243479729
Boraginaceae,Myosotis,Myosotis.secunda,2372,0.258699473
Lamiaceae,Satureja,Satureja.cuneifolia,2402,0.217540811
Plantaginaceae,Veronica,Veronica.bellidioides,2404,0.521658073
Amaranthaceae,Chenopodium,Chenopodium.album,2409,0.24687174
Asparagaceae,Bellevalia,Bellevalia.trifoliata,2428,0.345283675
Liliaceae,Bellevalia,Bellevalia.trifoliata,2428,0.345283675
Linaceae,Linum,Linum.austriacum,2429,0.218927445
Boraginaceae,Neatostema,Neatostema.apulum,2434,0.502378724
Asparagaceae,Leopoldia,Leopoldia.tenuiflora,2456,0.33915418
Asparagaceae,Leopoldia,Leopoldia.tenuiflora,2456,0.33915418
Fabaceae,Onobrychis,Onobrychis.caput-galli,2490,0.27889419
Leguminosae,Onobrychis,Onobrychis.caput-galli,2490,0.27889419
Papilionaceae,Onobrychis,Onobrychis.caput-galli,2490,0.27889419
Brassicaceae,Moricandia,Moricandia.moricandioides,2493,0.459087848
Caprifoliaceae,Valerianella,Valerianella.coronata,2500,0.331547162
Valerianaceae,Valerianella,Valerianella.coronata,2500,0.331547162
Cucurbitaceae,Ecballium,Ecballium.elaterium,2507,0.497449927
Brassicaceae,Capsella,Capsella.rubella,2519,0.47838182
Asteraceae,Chrysanthemum,Chrysanthemum.coronarium,2528,0.418871504
Asteraceae,Glebionis,Chrysanthemum.coronarium,2528,0.418871504
Asteraceae,Glebionis,Chrysanthemum.coronarium,2528,0.418871504
Compositae,Glebionis,Chrysanthemum.coronarium,2528,0.418871504
Asteraceae,Glebionis,Chrysanthemum.coronarium,2528,0.418871504
Asteraceae,Glebionis,Chrysanthemum.coronarium,2528,0.418871504
Orobanchaceae,Orobanche,Orobanche.reticulata,2544,0.203212825
Malvaceae,Malope,Malope.malacoides,2552,0.320973131
Brassicaceae,Teesdalia,Teesdalia.coronopifolia,2559,0.287493619
Brassicaceae,Diplotaxis,Diplotaxis.catholica,2563,0.231834434
Fabaceae,Trifolium,Trifolium.clypeatum,2563,0.37427258
Leguminosae,Trifolium,Trifolium.clypeatum,2563,0.37427258
Papilionaceae,Trifolium,Trifolium.clypeatum,2563,0.37427258
Asteraceae,Carthamus,Carthamus.carduncellus,2587,0.496262888
Compositae,Carthamus,Carthamus.carduncellus,2587,0.496262888
Asteraceae,Carlina,Carlina.hispanica,2611,0.301908181
